,lemma,pos,text|lemma|@id,text|sentence|@id,sentences,lexelt|sense|@id
15,note,VERB,d000.s006.t000,d000.s006,You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,note%2:32:00::
16,people,NOUN,d000.s006.t001,d000.s006,You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,people%1:14:00::
17,examine,VERB,d000.s006.t002,d000.s006,You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,examine%2:39:00::
18,have,VERB,d000.s006.t003,d000.s006,You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,have%2:29:02::
19,multitude,NOUN,d000.s006.t004,d000.s006,You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,multitude%1:23:00::
20,suffer,VERB,d000.s007.t000,d000.s007,"They suffered from malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases and the aftereffects of assaults and rape.",suffer%2:29:01::
21,people,NOUN,d000.s008.t000,d000.s008,"Homeless people not only lack safety, privacy and shelter, they also lack the elementary necessities of nutrition, cleanliness and basic health care.",people%1:14:00::
22,lack,VERB,d000.s008.t001,d000.s008,"Homeless people not only lack safety, privacy and shelter, they also lack the elementary necessities of nutrition, cleanliness and basic health care.",lack%2:42:00::
23,shelter,NOUN,d000.s008.t002,d000.s008,"Homeless people not only lack safety, privacy and shelter, they also lack the elementary necessities of nutrition, cleanliness and basic health care.",shelter%1:26:00::
24,lack,VERB,d000.s008.t003,d000.s008,"Homeless people not only lack safety, privacy and shelter, they also lack the elementary necessities of nutrition, cleanliness and basic health care.",lack%2:42:00::
25,necessity,NOUN,d000.s008.t004,d000.s008,"Homeless people not only lack safety, privacy and shelter, they also lack the elementary necessities of nutrition, cleanliness and basic health care.",necessity%1:17:00::
26,point_out,VERB,d000.s009.t000,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",point_out%2:32:01::
27,problem,NOUN,d000.s009.t001,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",problem%1:26:00::
28,predispose,VERB,d000.s009.t002,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",predispose%2:31:00::
29,person,NOUN,d000.s009.t003,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",person%1:03:00::
30,category,NOUN,d000.s009.t004,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",category%1:14:00::
31,compose,VERB,d000.s009.t005,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",compose%2:42:00::
32,lack,VERB,d000.s009.t006,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",lack%2:42:00::
33,shelter,NOUN,d000.s009.t007,d000.s009,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.",shelter%1:26:00::
34,interaction,NOUN,d000.s010.t000,d000.s010,"The interactions between health and homelessness are complex, defying sweeping generalizations as to`` cause`` or`` effect.``",interaction%1:04:00::
35,defy,VERB,d000.s010.t001,d000.s010,"The interactions between health and homelessness are complex, defying sweeping generalizations as to`` cause`` or`` effect.``",defy%2:42:01::
36,generalization,NOUN,d000.s010.t002,d000.s010,"The interactions between health and homelessness are complex, defying sweeping generalizations as to`` cause`` or`` effect.``",generalization%1:09:00::
37,look_to,VERB,d000.s011.t000,d000.s011,"If we look to the future, preventing homelessness is an important objective.",look_to%2:31:01::
38,prevent,VERB,d000.s011.t001,d000.s011,"If we look to the future, preventing homelessness is an important objective.",prevent%2:41:01::
39,require,VERB,d000.s012.t000,d000.s012,"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can be developed only through careful study and research.",require%2:42:00::
40,develop,VERB,d000.s012.t001,d000.s012,"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can be developed only through careful study and research.",develop%2:30:06::
41,understanding,NOUN,d000.s012.t002,d000.s012,"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can be developed only through careful study and research.",understanding%1:09:01::
42,possess,VERB,d000.s012.t003,d000.s012,"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can be developed only through careful study and research.",possess%2:42:00::
43,develop,VERB,d000.s012.t004,d000.s012,"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can be developed only through careful study and research.",develop%2:30:06::
44,study,NOUN,d000.s014.t000,d000.s014,"A study by Tulane Prof. James Wright says homelessness is due to a complex array of problems, with the common thread of poverty.",study%1:10:00::
45,say,VERB,d000.s014.t001,d000.s014,"A study by Tulane Prof. James Wright says homelessness is due to a complex array of problems, with the common thread of poverty.",say%2:32:01::
46,study,NOUN,d000.s015.t000,d000.s015,"The study shows that nearly 40% of the homeless population is made up of women and children and that only 25% of the homeless exhibits some combination of drug, alcohol and mental problems.",study%1:10:00::
47,show,VERB,d000.s015.t001,d000.s015,"The study shows that nearly 40% of the homeless population is made up of women and children and that only 25% of the homeless exhibits some combination of drug, alcohol and mental problems.",show%2:31:00::
48,make_up,VERB,d000.s015.t002,d000.s015,"The study shows that nearly 40% of the homeless population is made up of women and children and that only 25% of the homeless exhibits some combination of drug, alcohol and mental problems.",make_up%2:42:00::
49,exhibit,VERB,d000.s015.t003,d000.s015,"The study shows that nearly 40% of the homeless population is made up of women and children and that only 25% of the homeless exhibits some combination of drug, alcohol and mental problems.",exhibit%2:42:00::
50,combination,NOUN,d000.s015.t004,d000.s015,"The study shows that nearly 40% of the homeless population is made up of women and children and that only 25% of the homeless exhibits some combination of drug, alcohol and mental problems.",combination%1:14:00::
51,problem,NOUN,d000.s016.t000,d000.s016,"According to Dr. Wright, homelessness is`` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",problem%1:26:00::
52,create,VERB,d000.s016.t001,d000.s016,"According to Dr. Wright, homelessness is`` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",create%2:36:00::
53,result,VERB,d000.s016.t002,d000.s016,"According to Dr. Wright, homelessness is`` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",result%2:42:02::
54,connect,VERB,d000.s016.t003,d000.s016,"According to Dr. Wright, homelessness is`` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",connect%2:31:00::
55,person,NOUN,d000.s016.t004,d000.s016,"According to Dr. Wright, homelessness is`` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",person%1:03:00::
56,live,VERB,d000.s016.t005,d000.s016,"According to Dr. Wright, homelessness is`` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",live%2:42:06::
57,quote,VERB,d000.s018.t000,d000.s018,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York:`` If you 're homeless, you do n't sleep for fear of being robbed or murdered.",quote%2:32:00::
58,director,NOUN,d000.s018.t001,d000.s018,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York:`` If you 're homeless, you do n't sleep for fear of being robbed or murdered.",director%1:18:00::
59,center,NOUN,d000.s018.t002,d000.s018,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York:`` If you 're homeless, you do n't sleep for fear of being robbed or murdered.",center%1:06:00::
60,sleep,VERB,d000.s018.t003,d000.s018,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York:`` If you 're homeless, you do n't sleep for fear of being robbed or murdered.",sleep%2:29:00::
61,rob,VERB,d000.s018.t004,d000.s018,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York:`` If you 're homeless, you do n't sleep for fear of being robbed or murdered.",rob%2:40:00::
62,fend,VERB,d000.s019.t000,d000.s019,"After your first three weeks of sleep deprivation, you 're scarcely in touch with reality any more; without psychiatric treatment, you may well be unable to fend for yourself ever again.``",fend%2:41:00::
63,have,VERB,d000.s020.t000,d000.s020,"Some of the homeless, obviously, had pre-existing mental illness or addiction.",have%2:29:02::
64,addiction,NOUN,d000.s020.t001,d000.s020,"Some of the homeless, obviously, had pre-existing mental illness or addiction.",addiction%1:26:00::
65,fall,VERB,d000.s021.t000,d000.s021,"But many others have fallen through cracks in the economy into the grim, brutal world of our city streets.",fall%2:38:03::
66,dismiss,VERB,d000.s024.t000,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,dismiss%2:32:00::
67,view,NOUN,d000.s024.t001,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,view%1:09:02::
68,reduction,NOUN,d000.s024.t002,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,reduction%1:04:00::
69,play,VERB,d000.s024.t003,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,play%2:41:12::
70,role,NOUN,d000.s024.t004,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,role%1:04:00::
71,number,NOUN,d000.s024.t005,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,number%1:07:00::
72,woman,NOUN,d000.s024.t006,d000.s024,You dismiss as`` sentimental`` the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,woman%1:18:00::
73,bother,VERB,d000.s025.t000,d000.s025,"There is no sign that you bothered to consider the inverse of your logic: namely, that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness.",bother%2:41:00::
74,consider,VERB,d000.s025.t001,d000.s025,"There is no sign that you bothered to consider the inverse of your logic: namely, that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness.",consider%2:39:00::
75,research,NOUN,d000.s026.t000,d000.s026,Your research stopped when a convenient assertion could be made.,research%1:04:00::
76,stop,VERB,d000.s026.t001,d000.s026,Your research stopped when a convenient assertion could be made.,stop%2:42:13::
77,assertion,NOUN,d000.s026.t002,d000.s026,Your research stopped when a convenient assertion could be made.,assertion%1:10:01::
78,make,VERB,d000.s026.t003,d000.s026,Your research stopped when a convenient assertion could be made.,make%2:36:12::
79,march,NOUN,d000.s028.t000,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",march%1:14:00::
80,choose,VERB,d000.s028.t001,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",choose%2:31:01::
81,cite,VERB,d000.s028.t002,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",cite%2:32:00::
82,group,NOUN,d000.s028.t003,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",group%1:03:00::
83,insinuate,VERB,d000.s028.t004,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",insinuate%2:32:00::
84,get,VERB,d000.s028.t005,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",get%2:40:00::
85,support,NOUN,d000.s028.t006,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",support%1:21:01::
86,know,VERB,d000.s028.t007,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",know%2:31:12::
87,thing,NOUN,d000.s028.t008,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",thing%1:09:02::
88,see,VERB,d000.s028.t009,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",see%2:39:02::
89,crusade,NOUN,d000.s028.t010,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",crusade%1:04:00::
90,base,VERB,d000.s028.t011,d000.s028,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its major support from self-serving groups that`` know a good thing when they see it,`` and that the crusade was based on greed or the profit motive.",base%2:31:00::
91,force,NOUN,d000.s029.t000,d000.s029,"But is n't the desire for profit the driving force behind those who subscribe to, and advertise in, your paper?",force%1:07:01::
92,subscribe,VERB,d000.s029.t001,d000.s029,"But is n't the desire for profit the driving force behind those who subscribe to, and advertise in, your paper?",subscribe%2:40:00::
93,advertise,VERB,d000.s029.t002,d000.s029,"But is n't the desire for profit the driving force behind those who subscribe to, and advertise in, your paper?",advertise%2:32:00::
94,mention,VERB,d000.s030.t000,d000.s030,Why did n't you mention the YMCA or the YWCA or Catholic Charities USA or a hundred other nonprofit organizations that participated in the march?,mention%2:32:02::
95,organization,NOUN,d000.s030.t001,d000.s030,Why did n't you mention the YMCA or the YWCA or Catholic Charities USA or a hundred other nonprofit organizations that participated in the march?,organization%1:14:00::
96,participate,VERB,d000.s030.t002,d000.s030,Why did n't you mention the YMCA or the YWCA or Catholic Charities USA or a hundred other nonprofit organizations that participated in the march?,participate%2:41:00::
97,homeless,NOUN,d000.s031.t000,d000.s031,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest you conduct your own survey.",homeless%1:18:00::
98,undergo,VERB,d000.s031.t001,d000.s031,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest you conduct your own survey.",undergo%2:39:04::
99,examination,NOUN,d000.s031.t002,d000.s031,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest you conduct your own survey.",examination%1:04:00::
100,suggest,VERB,d000.s031.t003,d000.s031,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest you conduct your own survey.",suggest%2:32:00::
101,conduct,VERB,d000.s031.t004,d000.s031,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest you conduct your own survey.",conduct%2:41:00::
102,survey,NOUN,d000.s031.t005,d000.s031,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest you conduct your own survey.",survey%1:04:02::
103,choose,VERB,d000.s032.t000,d000.s032,"Choose 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be deprived for one month of their homes, families and income.",choose%2:31:00::
104,executive,NOUN,d000.s032.t001,d000.s032,"Choose 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be deprived for one month of their homes, families and income.",executive%1:18:00::
105,include,VERB,d000.s032.t002,d000.s032,"Choose 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be deprived for one month of their homes, families and income.",include%2:42:00::
106,put,VERB,d000.s032.t003,d000.s032,"Choose 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be deprived for one month of their homes, families and income.",put%2:35:00::
107,deprive,VERB,d000.s032.t004,d000.s032,"Choose 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be deprived for one month of their homes, families and income.",deprive%2:40:00::
108,predict,VERB,d000.s033.t000,d000.s033,"I would predict that within a short time most of them would find Thunderbird a satisfactory substitute for Chivas Regal and that their`` normal`` phobias, anxieties, depressions and substance abuse would increase dramatically.",predict%2:32:00::
109,find,VERB,d000.s033.t001,d000.s033,"I would predict that within a short time most of them would find Thunderbird a satisfactory substitute for Chivas Regal and that their`` normal`` phobias, anxieties, depressions and substance abuse would increase dramatically.",find%2:31:10::
110,increase,VERB,d000.s033.t002,d000.s033,"I would predict that within a short time most of them would find Thunderbird a satisfactory substitute for Chivas Regal and that their`` normal`` phobias, anxieties, depressions and substance abuse would increase dramatically.",increase%2:30:00::
111,account,NOUN,d001.s000.t000,d001.s000,"`` Feeding Frenzy``( Henry Holt, 326 pages,$ 19.95), a highly detailed account of the Wedtech scandal, begins on a reassuring note.",account%1:10:00::
112,begin,VERB,d001.s000.t001,d001.s000,"`` Feeding Frenzy``( Henry Holt, 326 pages,$ 19.95), a highly detailed account of the Wedtech scandal, begins on a reassuring note.",begin%2:42:03::
113,give,VERB,d001.s001.t000,d001.s001,"Right up front in the preface, co-author William Sternberg gives us an example of his own integrity.",give%2:40:07::
114,example,NOUN,d001.s001.t001,d001.s001,"Right up front in the preface, co-author William Sternberg gives us an example of his own integrity.",example%1:09:00::
115,offer,VERB,d001.s002.t000,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",offer%2:40:00::
116,trip,NOUN,d001.s002.t001,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",trip%1:04:00::
117,tell,VERB,d001.s002.t002,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",tell%2:32:01::
118,reader,NOUN,d001.s002.t003,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",reader%1:18:03::
119,accept,VERB,d001.s002.t004,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",accept%2:40:00::
120,write_about,VERB,d001.s002.t005,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",write_about%2:36:00::
121,decline,VERB,d001.s002.t006,d001.s002,"When offered a free trip from the Bronx, Wedtech 's home, to Washington, D.C., by one of Wedtech 's principals, he tells the reader,`` mindful of accepting anything of value from those I was writing about, I declined.``",decline%2:40:00::
122,question,NOUN,d001.s003.t000,d001.s003,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by reading this book about sticky fingers and sweaty scammers.",question%1:10:00::
123,author,NOUN,d001.s003.t001,d001.s003,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by reading this book about sticky fingers and sweaty scammers.",author%1:18:00::
124,believe,VERB,d001.s003.t002,d001.s003,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by reading this book about sticky fingers and sweaty scammers.",believe%2:31:04::
125,answer,VERB,d001.s003.t003,d001.s003,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by reading this book about sticky fingers and sweaty scammers.",answer%2:31:03::
126,read,VERB,d001.s003.t004,d001.s003,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by reading this book about sticky fingers and sweaty scammers.",read%2:31:00::
127,book,NOUN,d001.s003.t005,d001.s003,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by reading this book about sticky fingers and sweaty scammers.",book%1:10:00::
128,lead,VERB,d001.s004.t000,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",lead%2:38:01::
129,path,NOUN,d001.s004.t001,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",path%1:04:00::
130,travel,VERB,d001.s004.t002,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",travel%2:38:02::
131,company,NOUN,d001.s004.t003,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",company%1:14:01::
132,contractor,NOUN,d001.s004.t004,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",contractor%1:18:00::
133,entrust,VERB,d001.s004.t005,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",entrust%2:40:00::
134,produce,VERB,d001.s004.t006,d001.s004,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead us along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",produce%2:36:00::
135,book,NOUN,d001.s005.t000,d001.s005,"The book revolves around John Mariotta, the founder of the company, and Fred Neuberger, who became his partner soon after Wedtech 's creation.",book%1:10:00::
136,revolve_around,VERB,d001.s005.t001,d001.s005,"The book revolves around John Mariotta, the founder of the company, and Fred Neuberger, who became his partner soon after Wedtech 's creation.",revolve_around%2:42:00::
137,become,VERB,d001.s005.t002,d001.s005,"The book revolves around John Mariotta, the founder of the company, and Fred Neuberger, who became his partner soon after Wedtech 's creation.",become%2:42:01::
